Freq.	V(n001)	V(n003)
1.30316677845235e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.10736984200187e+01dB,-1.16823492043666e+02°)
1.31825673855646e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.12197448243622e+01dB,-1.17416537239025e+02°)
1.33352143216338e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.13667118140368e+01dB,-1.18006353019696e+02°)
1.34896288259171e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.15145890974964e+01dB,-1.18592894594482e+02°)
1.36458313658898e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.16633663062324e+01dB,-1.19176118853912e+02°)
1.38038426460294e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.18130330024444e+01dB,-1.19755984366264e+02°)
1.39636836105600e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.19635786865941e+01dB,-1.20332451371932e+02°)
1.41253754462281e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.21149928048341e+01dB,-1.20905481776196e+02°)
1.42889395851116e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.22672647563024e+01dB,-1.21475039140453e+02°)
1.44543977074599e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.24203839002777e+01dB,-1.22041088671974e+02°)
1.46217717445678e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.25743395631870e+01dB,-1.22603597212244e+02°)
1.47910838816827e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.27291210454604e+01dB,-1.23162533223943e+02°)
1.49623565609450e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.28847176282272e+01dB,-1.23717866776649e+02°)
1.51356124843627e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.30411185798487e+01dB,-1.24269569531302e+02°)
1.53108746168210e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.31983131622830e+01dB,-1.24817614723510e+02°)
1.54881661891255e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.33562906372783e+01dB,-1.25361977145751e+02°)
1.56675107010822e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.35150402723908e+01dB,-1.25902633128544e+02°)
1.58489319246118e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.36745513468247e+01dB,-1.26439560520638e+02°)
1.60324539069011e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.38348131570923e+01dB,-1.26972738668294e+02°)
1.62181009735900e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.39958150224909e+01dB,-1.27502148393715e+02°)
1.64058977319961e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.41575462903971e+01dB,-1.28027771972690e+02°)
1.65958690743763e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.43199963413759e+01dB,-1.28549593111502e+02°)
1.67880401812263e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.44831545941038e+01dB,-1.29067596923171e+02°)
1.69824365246182e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.46470105101080e+01dB,-1.29581769903083e+02°)
1.71790838715766e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.48115535983183e+01dB,-1.30092099904066e+02°)
1.73780082874945e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.49767734194358e+01dB,-1.30598576110953e+02°)
1.75792361395877e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.51426595901166e+01dB,-1.31101189014716e+02°)
1.77827941003900e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.53092017869733e+01dB,-1.31599930386192e+02°)
1.79887091512887e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.54763897503946e+01dB,-1.32094793249465e+02°)
1.81970085861006e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.56442132881864e+01dB,-1.32585771854962e+02°)
1.84077200146904e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.58126622790343e+01dB,-1.33072861652292e+02°)
1.86208713666295e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.59817266757912e+01dB,-1.33556059262888e+02°)
1.88364908948988e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.61513965085933e+01dB,-1.34035362452491e+02°)
1.90546071796333e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.63216618878039e+01dB,-1.34510770103513e+02°)
1.92752491319102e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.64925130067925e+01dB,-1.34982282187336e+02°)
1.94984459975813e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.66639401445481e+01dB,-1.35449899736564e+02°)
1.97242273611494e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.68359336681325e+01dB,-1.35913624817282e+02°)
1.99526231496897e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.70084840349760e+01dB,-1.36373460501351e+02°)
2.01836636368165e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.71815817950192e+01dB,-1.36829410838771e+02°)
2.04173794466962e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.73552175927043e+01dB,-1.37281480830148e+02°)
2.06538015581062e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.75293821688198e+01dB,-1.37729676399291e+02°)
2.08929613085413e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.77040663622022e+01dB,-1.38174004365975e+02°)
2.11348903983674e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.78792611112989e+01dB,-1.38614472418881e+02°)
2.13796208950233e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.80549574555956e+01dB,-1.39051089088761e+02°)
2.16271852372712e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.82311465369124e+01dB,-1.39483863721831e+02°)
2.18776162394965e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.84078196005733e+01dB,-1.39912806453426e+02°)
2.21309470960574e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.85849679964509e+01dB,-1.40337928181933e+02°)
2.23872113856844e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.87625831798938e+01dB,-1.40759240543022e+02°)
2.26464430759316e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.89406567125365e+01dB,-1.41176755884195e+02°)
2.29086765276788e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.91191802629998e+01dB,-1.41590487239662e+02°)
2.31739464996858e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.92981456074825e+01dB,-1.42000448305570e+02°)
2.34422881532003e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.94775446302503e+01dB,-1.42406653415588e+02°)
2.37137370566176e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.96573693240249e+01dB,-1.42809117516869e+02°)
2.39883291901960e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-1.98376117902774e+01dB,-1.43207856146391e+02°)
2.42661009508252e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.00182642394302e+01dB,-1.43602885407696e+02°)
2.45470891568514e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.01993189909700e+01dB,-1.43994221948032e+02°)
2.48313310529568e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.03807684734775e+01dB,-1.44381882935903e+02°)
2.51188643150969e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.05626052245754e+01dB,-1.44765886039034e+02°)
2.54097270554942e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.07448218907999e+01dB,-1.45146249402773e+02°)
2.57039578276898e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.09274112273984e+01dB,-1.45522991628898e+02°)
2.60015956316539e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.11103660980572e+01dB,-1.45896131754880e+02°)
2.63026799189550e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.12936794745621e+01dB,-1.46265689233562e+02°)
2.66072505979893e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.14773444363962e+01dB,-1.46631683913289e+02°)
2.69153480392704e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.16613541702769e+01dB,-1.46994136018467e+02°)
2.72270130807804e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.18457019696365e+01dB,-1.47353066130568e+02°)
2.75422870333829e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.20303812340477e+01dB,-1.47708495169572e+02°)
2.78612116862990e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.22153854685997e+01dB,-1.48060444375850e+02°)
2.81838293126458e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.24007082832252e+01dB,-1.48408935292485e+02°)
2.85101826750404e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.25863433919822e+01dB,-1.48753989748027e+02°)
2.88403150312674e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.27722846122935e+01dB,-1.49095629839686e+02°)
2.91742701400130e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.29585258641469e+01dB,-1.49433877916956e+02°)
2.95120922666652e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.31450611692570e+01dB,-1.49768756565669e+02°)
2.98538261891810e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.33318846501933e+01dB,-1.50100288592469e+02°)
3.01995172040216e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.35189905294753e+01dB,-1.50428497009713e+02°)
3.05492111321565e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.37063731286378e+01dB,-1.50753405020788e+02°)
3.09029543251373e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.38940268672689e+01dB,-1.51075036005836e+02°)
3.12607936712410e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.40819462620209e+01dB,-1.51393413507897e+02°)
3.16227766016853e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.42701259255998e+01dB,-1.51708561219438e+02°)
3.19889510969155e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.44585605657313e+01dB,-1.52020502969298e+02°)
3.23593656929643e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.46472449841086e+01dB,-1.52329262710006e+02°)
3.27340694878854e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.48361740753215e+01dB,-1.52634864505499e+02°)
3.31131121482607e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.50253428257702e+01dB,-1.52937332519212e+02°)
3.34965439157843e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.52147463125647e+01dB,-1.53236691002541e+02°)
3.38844156139218e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.54043797024113e+01dB,-1.53532964283675e+02°)
3.42767786546466e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.55942382504881e+01dB,-1.53826176756789e+02°)
3.46736850452548e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.57843172993113e+01dB,-1.54116352871589e+02°)
3.50751873952585e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.59746122775930e+01dB,-1.54403517123204e+02°)
3.54813389233592e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.61651186990927e+01dB,-1.54687694042418e+02°)
3.58921934645022e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.63558321614621e+01dB,-1.54968908186240e+02°)
3.63078054770118e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.65467483450878e+01dB,-1.55247184128796e+02°)
3.67282300498102e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.67378630119287e+01dB,-1.55522546452540e+02°)
3.71535229097190e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.69291720043530e+01dB,-1.55795019739785e+02°)
3.75837404288462e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.71206712439736e+01dB,-1.56064628564532e+02°)
3.80189396320579e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.73123567304841e+01dB,-1.56331397484605e+02°)
3.84591782045372e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.75042245404955e+01dB,-1.56595351034074e+02°)
3.89045144994299e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.76962708263751e+01dB,-1.56856513715966e+02°)
3.93550075455796e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.78884918150884e+01dB,-1.57114909995255e+02°)
3.98107170553516e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.80808838070443e+01dB,-1.57370564292121e+02°)
4.02717034325478e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.82734431749454e+01dB,-1.57623500975483e+02°)
4.07380277804132e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.84661663626423e+01dB,-1.57873744356775e+02°)
4.12097519097350e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.86590498839951e+01dB,-1.58121318683995e+02°)
4.16869383470355e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.88520903217407e+01dB,-1.58366248135981e+02°)
4.21696503428603e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.90452843263665e+01dB,-1.58608556816938e+02°)
4.26579518801613e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.92386286149932e+01dB,-1.58848268751193e+02°)
4.31519076827786e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.94321199702645e+01dB,-1.59085407878180e+02°)
4.36515832240187e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.96257552392456e+01dB,-1.59319998047639e+02°)
4.41570447353334e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-2.98195313323317e+01dB,-1.59552063015038e+02°)
4.46683592150985e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.00134452221642e+01dB,-1.59781626437200e+02°)
4.51855944374944e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.02074939425588e+01dB,-1.60008711868127e+02°)
4.57088189614897e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.04016745874423e+01dB,-1.60233342755032e+02°)
4.62381021399283e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.05959843098005e+01dB,-1.60455542434550e+02°)
4.67735141287221e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.07904203206369e+01dB,-1.60675334129146e+02°)
4.73151258961504e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.09849798879425e+01dB,-1.60892740943690e+02°)
4.78630092322662e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.11796603356772e+01dB,-1.61107785862221e+02°)
4.84172367584123e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.13744590427621e+01dB,-1.61320491744867e+02°)
4.89778819368470e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.15693734420844e+01dB,-1.61530881324941e+02°)
4.95450190804815e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.17644010195134e+01dB,-1.61738977206183e+02°)
5.01187233627297e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.19595393129299e+01dB,-1.61944801860169e+02°)
5.06990708274729e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.21547859112659e+01dB,-1.62148377623860e+02°)
5.12861383991390e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.23501384535589e+01dB,-1.62349726697300e+02°)
5.18800038928987e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.25455946280170e+01dB,-1.62548871141451e+02°)
5.24807460249798e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.27411521710971e+01dB,-1.62745832876165e+02°)
5.30884444231015e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.29368088665962e+01dB,-1.62940633678289e+02°)
5.37031796370279e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.31325625447545e+01dB,-1.63133295179889e+02°)
5.43250331492460e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.33284110813721e+01dB,-1.63323838866605e+02°)
5.49540873857652e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.35243523969375e+01dB,-1.63512286076119e+02°)
5.55904257270431e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.37203844557701e+01dB,-1.63698657996737e+02°)
5.62341325190377e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.39165052651739e+01dB,-1.63882975666083e+02°)
5.68852930843870e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.41127128746058e+01dB,-1.64065259969900e+02°)
5.75439937337186e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.43090053748546e+01dB,-1.64245531640948e+02°)
5.82103217770901e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.45053808972346e+01dB,-1.64423811258010e+02°)
5.88843655355618e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.47018376127903e+01dB,-1.64600119244988e+02°)
5.95662143529040e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.48983737315151e+01dB,-1.64774475870087e+02°)
6.02559586074388e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.50949875015811e+01dB,-1.64946901245095e+02°)
6.09536897240200e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.52916772085827e+01dB,-1.65117415324749e+02°)
6.16595001861513e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.54884411747918e+01dB,-1.65286037906174e+02°)
6.23734835482451e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.56852777584256e+01dB,-1.65452788628407e+02°)
6.30957344480225e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.58821853529266e+01dB,-1.65617686972004e+02°)
6.38263486190581e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.60791623862548e+01dB,-1.65780752258704e+02°)
6.45654229034688e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.62762073201919e+01dB,-1.65942003651178e+02°)
6.53130552647505e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.64733186496575e+01dB,-1.66101460152841e+02°)
6.60693448007630e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.66704949020370e+01dB,-1.66259140607723e+02°)
6.68343917568649e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.68677346365215e+01dB,-1.66415063700413e+02°)
6.76082975392016e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.70650364434591e+01dB,-1.66569247956055e+02°)
6.83911647281464e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.72623989437176e+01dB,-1.66721711740403e+02°)
6.91830970918972e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.74598207880591e+01dB,-1.66872473259936e+02°)
6.99841996002309e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.76573006565250e+01dB,-1.67021550562017e+02°)
7.07945784384174e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.78548372578330e+01dB,-1.67168961535111e+02°)
7.16143410212939e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.80524293287843e+01dB,-1.67314723909046e+02°)
7.24435960075027e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.82500756336826e+01dB,-1.67458855255323e+02°)
7.32824533138942e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.84477749637625e+01dB,-1.67601372987472e+02°)
7.41310241300956e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.86455261366301e+01dB,-1.67742294361442e+02°)
7.49894209332495e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.88433279957124e+01dB,-1.67881636476044e+02°)
7.58577575029223e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.90411794097184e+01dB,-1.68019416273422e+02°)
7.67361489361859e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.92390792721093e+01dB,-1.68155650539567e+02°)
7.76247116628732e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.94370265005799e+01dB,-1.68290355904863e+02°)
7.85235634610112e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.96350200365482e+01dB,-1.68423548844670e+02°)
7.94328234724323e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-3.98330588446566e+01dB,-1.68555245679934e+02°)
8.03526122185659e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.00311419122816e+01dB,-1.68685462577831e+02°)
8.12830516164141e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.02292682490528e+01dB,-1.68814215552438e+02°)
8.22242649947114e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.04274368863823e+01dB,-1.68941520465436e+02°)
8.31763771102714e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.06256468770021e+01dB,-1.69067393026829e+02°)
8.41395141645239e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.08238972945112e+01dB,-1.69191848795699e+02°)
8.51138038202421e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.10221872329315e+01dB,-1.69314903180977e+02°)
8.60993752184646e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.12205158062723e+01dB,-1.69436571442240e+02°)
8.70963589956126e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.14188821481035e+01dB,-1.69556868690523e+02°)
8.81048873008060e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.16172854111374e+01dB,-1.69675809889160e+02°)
8.91250938133792e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.18157247668185e+01dB,-1.69793409854634e+02°)
9.01571137606004e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.20141994049221e+01dB,-1.69909683257451e+02°)
9.12010839355958e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.22127085331600e+01dB,-1.70024644623030e+02°)
9.22571427154812e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.24112513767952e+01dB,-1.70138308332600e+02°)
9.33254300797040e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.26098271782636e+01dB,-1.70250688624125e+02°)
9.44060876285973e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.28084351968038e+01dB,-1.70361799593231e+02°)
9.54992586021486e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.30070747080941e+01dB,-1.70471655194151e+02°)
9.66050878989865e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.32057450038974e+01dB,-1.70580269240679e+02°)
9.77237220955863e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.34044453917125e+01dB,-1.70687655407141e+02°)
9.88553094656991e+05	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.36031751944334e+01dB,-1.70793827229363e+02°)
1.00000000000005e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.38019337500152e+01dB,-1.70898798105664e+02°)
1.01157945425995e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.40007204111470e+01dB,-1.71002581297846e+02°)
1.02329299228081e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.41995345449310e+01dB,-1.71105189932194e+02°)
1.03514216667940e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.43983755325696e+01dB,-1.71206637000489e+02°)
1.04712854805096e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.45972427690573e+01dB,-1.71306935361019e+02°)
1.05925372517735e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.47961356628802e+01dB,-1.71406097739599e+02°)
1.07151930523766e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.49950536357214e+01dB,-1.71504136730600e+02°)
1.08392691402126e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.51939961221723e+01dB,-1.71601064797975e+02°)
1.09647819614324e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.53929625694503e+01dB,-1.71696894276297e+02°)
1.10917481526246e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.55919524371226e+01dB,-1.71791637371790e+02°)
1.12201845430202e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.57909651968348e+01dB,-1.71885306163375e+02°)
1.13501081567238e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.59900003320466e+01dB,-1.71977912603709e+02°)
1.14815362149694e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.61890573377721e+01dB,-1.72069468520229e+02°)
1.16144861384041e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.63881357203256e+01dB,-1.72159985616199e+02°)
1.17489755493959e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.65872349970737e+01dB,-1.72249475471755e+02°)
1.18850222743708e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.67863546961914e+01dB,-1.72337949544950e+02°)
1.20226443461748e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.69854943564242e+01dB,-1.72425419172804e+02°)
1.21618600064643e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.71846535268554e+01dB,-1.72511895572349e+02°)
1.23026877081245e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.73838317666774e+01dB,-1.72597389841673e+02°)
1.24451461177145e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.75830286449690e+01dB,-1.72681912960968e+02°)
1.25892541179424e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.77822437404768e+01dB,-1.72765475793569e+02°)
1.27350308101673e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.79814766414012e+01dB,-1.72848089086998e+02°)
1.28824955169320e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.81807269451877e+01dB,-1.72929763474004e+02°)
1.30316677845237e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.83799942583220e+01dB,-1.73010509473597e+02°)
1.31825673855648e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.85792781961295e+01dB,-1.73090337492086e+02°)
1.33352143216340e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.87785783825797e+01dB,-1.73169257824108e+02°)
1.34896288259173e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.89778944500944e+01dB,-1.73247280653654e+02°)
1.36458313658900e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.91772260393597e+01dB,-1.73324416055099e+02°)
1.38038426460296e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.93765727991431e+01dB,-1.73400673994219e+02°)
1.39636836105601e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.95759343861135e+01dB,-1.73476064329212e+02°)
1.41253754462283e+06	(0.00000000000000e+00dB,0.00000000000000e+00°)	(-4.97753104646656e+01dB,-1.73550596811705e+02°)
